customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Cluster
12898.0,463,2,296.21000000000004,1,2,2,122,5,3
12899.0,413,1,366.4,1,1,2,112,4,3
12900.0,422,1,340.33,1,1,2,112,4,3
12901.0,8,27,14630.54,5,5,5,555,15,2
12902.0,264,1,138.68,2,1,1,211,4,3
12903.0,428,1,833.53,1,1,3,113,5,3
12904.0,18,2,496.06,5,2,2,522,9,0
12905.0,576,2,1018.42,1,2,3,123,6,3
12906.0,11,5,2768.61,5,4,4,544,13,0
12907.0,395,2,508.91,2,2,2,222,6,3
12908.0,176,5,1776.0,3,4,4,344,11,1
12909.0,39,8,2999.09,4,4,5,445,13,2
12910.0,23,13,5569.72,4,5,5,455,14,2
12911.0,551,1,1593.07,1,1,4,114,6,3
12912.0,2,5,1662.3,5,4,4,544,13,0
12913.0,4,13,6670.860000000001,5,5,5,555,15,2
12914.0,400,1,223.98,2,1,1,211,4,3
12915.0,148,4,1174.75,3,3,3,333,9,1
12916.0,138,7,4479.73,3,4,5,345,12,1
12917.0,128,6,4062.2,3,4,5,345,12,1
12919.0,8,6,1335.19,5,4,4,544,13,0
12920.0,17,4,486.64,5,3,2,532,10,0
12921.0,9,74,35741.64,5,5,5,555,15,2
12922.0,161,1,405.38,3,1,2,312,6,3
12923.0,64,3,688.87,3,3,3,333,9,0
12924.0,88,12,2461.45,3,5,4,354,12,1
12925.0,4,3,699.48,5,3,3,533,11,0
12926.0,411,4,1492.99,1,3,4,134,8,1
12927.0,394,1,197.31,2,1,1,211,4,3
12928.0,35,12,4304.89,4,5,5,455,14,2
12929.0,311,1,117.85,2,1,1,211,4,3
12930.0,78,2,415.8,3,2,2,322,7,0
12931.0,21,57,92347.34,4,5,5,455,14,2
12932.0,539,8,1698.56,1,4,4,144,9,1
12933.0,24,8,1623.88,4,4,4,444,12,2
12934.0,736,1,181.65,1,1,1,111,3,3
12935.0,2,15,4197.96,5,5,5,555,15,2
12936.0,17,4,1063.9,5,3,3,533,11,0
12937.0,15,9,3082.31,5,5,5,555,15,2
12938.0,25,1,114.14,4,1,1,411,6,0
12939.0,64,20,25264.8,3,5,5,355,13,2
12940.0,54,2,899.69,4,2,3,423,9,0
12941.0,724,1,377.49,1,1,2,112,4,3
12942.0,131,3,921.05,3,3,3,333,9,1
12943.0,558,2,496.5,1,2,2,122,5,3
12944.0,35,2,604.51,4,2,2,422,8,0
12945.0,288,2,900.11,2,2,3,223,7,1
12946.0,436,1,324.45,1,1,2,112,4,3
12947.0,143,6,1908.03,3,4,4,344,11,1
12948.0,16,9,2317.43,5,5,4,554,14,2
12949.0,30,22,15287.9,4,5,5,455,14,2
12950.0,2,3,1843.0,5,3,4,534,12,0
12951.0,8,15,3193.92,5,5,5,555,15,2
12952.0,5,4,1348.19,5,3,4,534,12,0
12953.0,9,2,828.8100000000001,5,2,3,523,10,0
12954.0,638,1,162.45,1,1,1,111,3,3
12955.0,1,11,4726.56,5,5,5,555,15,2
12956.0,306,4,521.89,2,3,2,232,7,1
12957.0,9,13,8540.37,5,5,5,555,15,2
12958.0,400,2,467.34,2,2,2,222,6,3
12959.0,484,1,150.95,1,1,1,111,3,3
12960.0,413,4,1322.07,1,3,4,134,8,1
12961.0,379,1,211.99,2,1,1,211,4,3
12962.0,7,2,266.39,5,2,1,521,8,0
12963.0,8,12,3601.59,5,5,5,555,15,2
12964.0,437,1,132.24,1,1,1,111,3,3
12965.0,89,1,769.8100000000001,3,1,3,313,7,3
12966.0,9,1,160.18,5,1,1,511,7,0
12967.0,358,3,4306.92,2,3,5,235,10,1
12968.0,112,1,135.95,3,1,1,311,5,3
12969.0,602,1,122.45,1,1,1,111,3,3
12970.0,7,10,1422.39,5,5,4,554,14,2
12971.0,3,116,15972.79,5,5,5,555,15,2
12972.0,413,4,1161.2,1,3,3,133,7,1
12973.0,413,1,385.55,1,1,2,112,4,3
12974.0,197,2,379.2,2,2,2,222,6,3
12975.0,436,6,2085.09,1,4,4,144,9,1
12976.0,211,8,3156.38,2,4,5,245,11,1
12977.0,156,4,513.88,3,3,2,332,8,1
12978.0,385,5,2367.82,2,4,4,244,10,1
12979.0,729,1,517.7,1,1,2,112,4,3
12980.0,157,21,16245.78,3,5,5,355,13,2
12981.0,29,2,372.22,4,2,2,422,8,0
12982.0,242,8,2698.01,2,4,4,244,10,1
12983.0,598,1,490.08,1,1,2,112,4,3
12984.0,18,1,97.5,5,1,1,511,7,0
12985.0,0,2,1208.78,5,2,3,523,10,0
12986.0,428,10,2729.84,1,5,4,154,10,1
12987.0,73,5,1312.21,3,4,4,344,11,1
12988.0,292,1,505.82,2,1,2,212,5,3
12989.0,3,33,12669.75,5,5,5,555,15,2
12990.0,31,7,955.5,4,4,3,443,11,0
12991.0,23,3,764.82,4,3,3,433,10,0
12992.0,725,1,93.35,1,1,1,111,3,3
12993.0,23,8,1259.63,4,4,4,444,12,0
12994.0,4,3,974.42,5,3,3,533,11,0
12995.0,85,1,211.32,3,1,1,311,5,3
12996.0,375,1,355.5,2,1,2,212,5,3
12997.0,22,8,2110.91,4,4,4,444,12,2
12998.0,492,3,905.08,1,3,3,133,7,1
12999.0,196,3,455.88,2,3,2,232,7,3
13000.0,106,4,1017.5,3,3,3,333,9,1
13001.0,4,33,24042.65,5,5,5,555,15,2
13002.0,318,3,414.13,2,3,2,232,7,3
13003.0,105,3,149.05,3,3,1,331,7,3
13004.0,11,36,11601.29,5,5,5,555,15,2
13005.0,173,4,999.68,3,3,3,333,9,1
13006.0,56,1,81.57,4,1,1,411,6,3
13007.0,579,1,175.25,1,1,1,111,3,3
13008.0,323,3,581.53,2,3,2,232,7,3
13009.0,672,1,234.0,1,1,1,111,3,3
13010.0,374,2,330.12,2,2,2,222,6,3
13011.0,372,1,101.1,2,1,1,211,4,3
13012.0,9,11,2957.83,5,5,5,555,15,2
13013.0,1,29,12419.52,5,5,5,555,15,2
13014.0,10,11,5381.08,5,5,5,555,15,2
13015.0,53,11,6564.4800000000005,4,5,5,455,14,2
13016.0,73,3,774.59,3,3,3,333,9,0
13017.0,7,1,204.0,5,1,1,511,7,0
13018.0,16,35,9688.46,5,5,5,555,15,2
13019.0,379,6,1229.95,2,4,4,244,10,1
13020.0,562,2,603.96,1,2,2,122,5,3
13021.0,4,17,4887.24,5,5,5,555,15,2
13022.0,429,1,50.3,1,1,1,111,3,3
13023.0,64,3,1251.03,3,3,4,334,10,1
13024.0,470,2,555.87,1,2,2,122,5,3
13025.0,731,1,323.39,1,1,2,112,4,3
13026.0,1,9,1733.08,5,5,4,554,14,2
13027.0,113,19,17239.2,3,5,5,355,13,2
13028.0,22,2,637.92,4,2,3,423,9,0
13029.0,30,5,1927.3,4,4,4,444,12,0
13030.0,11,2,1124.2,5,2,3,523,10,0
13031.0,407,5,3292.84,2,4,5,245,11,1
13032.0,52,9,2815.96,4,5,4,454,13,1
13033.0,357,2,220.55,2,2,1,221,5,3
13034.0,54,3,922.68,4,3,3,433,10,0
13035.0,73,3,1364.2,3,3,4,334,10,1
13036.0,684,1,307.1,1,1,2,112,4,3
13037.0,138,12,3914.95,3,5,5,355,13,1
13038.0,80,3,808.86,3,3,3,333,9,1
13039.0,584,4,990.93,1,3,3,133,7,1
13040.0,8,2,676.99,5,2,3,523,10,0
13041.0,450,4,799.13,1,3,3,133,7,1
13042.0,598,3,1407.14,1,3,4,134,8,1
13043.0,273,1,455.22,2,1,2,212,5,3
13044.0,291,11,4833.9,2,5,5,255,12,1
13045.0,99,3,808.92,3,3,3,333,9,1
13046.0,30,3,932.75,4,3,3,433,10,0
13047.0,56,23,8790.210000000001,4,5,5,455,14,2
13048.0,14,9,4049.13,5,5,5,555,15,2
13049.0,64,4,1408.24,3,3,4,334,10,1
13050.0,14,34,12106.0,5,5,5,555,15,2
13051.0,578,2,155.8,1,2,1,121,4,3
13052.0,212,7,3080.38,2,4,5,245,11,1
13053.0,621,1,127.65,1,1,1,111,3,3
13055.0,78,4,2321.11,3,3,4,334,10,1
13056.0,551,1,209.48,1,1,1,111,3,3
13057.0,530,3,709.59,1,3,3,133,7,1
13058.0,24,3,271.40000000000003,4,3,1,431,8,0
13059.0,249,10,2274.27,2,5,4,254,11,1
13060.0,253,1,307.53,2,1,2,212,5,3
13061.0,72,1,248.61,3,1,1,311,5,3
13062.0,191,1,331.98,2,1,2,212,5,3
13063.0,480,1,188.4,1,1,1,111,3,3
13064.0,12,6,1666.84,5,4,4,544,13,0
13065.0,373,5,1260.91,2,4,4,244,10,1
13066.0,24,2,470.8,4,2,2,422,8,0
13067.0,82,3,508.51,3,3,2,332,8,0
13068.0,10,2,344.0,5,2,2,522,9,0
13069.0,0,38,9588.18,5,5,5,555,15,2
13070.0,192,4,751.7,2,3,3,233,8,1
13071.0,612,1,109.42,1,1,1,111,3,3
13072.0,266,1,177.15,2,1,1,211,4,3
13073.0,411,2,418.08,1,2,2,122,5,3
13074.0,511,4,1339.14,1,3,4,134,8,1
13075.0,129,1,919.61,3,1,3,313,7,3
13076.0,457,1,135.4,1,1,1,111,3,3
13077.0,1,11,3030.17,5,5,5,555,15,2
13078.0,3,57,29532.45,5,5,5,555,15,2
13079.0,4,6,419.18,5,4,2,542,11,0
13080.0,179,4,280.73,3,3,1,331,7,3
13081.0,11,28,59021.1,5,5,5,555,15,2
13082.0,126,21,7080.75,3,5,5,355,13,2
13083.0,4,3,395.43,5,3,2,532,10,0
13084.0,491,1,122.4,1,1,1,111,3,3
13085.0,157,8,2433.28,3,4,4,344,11,1
13086.0,382,1,439.33,2,1,2,212,5,3
13087.0,726,1,273.84,1,1,1,111,3,3
13088.0,417,1,236.11,1,1,1,111,3,3
13089.0,2,203,116200.23,5,5,5,555,15,2
13090.0,8,23,14054.84,5,5,5,555,15,2
13091.0,28,2,1108.8,4,2,3,423,9,0
13092.0,70,12,2140.28,3,5,4,354,12,1
13093.0,275,55,54846.75,2,5,5,255,12,2
13094.0,21,13,2433.1200000000003,4,5,4,454,13,2
13095.0,70,1,74.39999999999999,3,1,1,311,5,3
13096.0,394,1,419.7000000000001,2,1,2,212,5,3
13097.0,32,27,12657.76,4,5,5,455,14,2
13098.0,1,28,28835.64,5,5,5,555,15,2
13099.0,99,1,207.36,3,1,1,311,5,3
13101.0,234,4,695.4,2,3,3,233,8,1
13102.0,1,37,11574.52,5,5,5,555,15,2
13103.0,39,3,709.64,4,3,3,433,10,0
13104.0,3,9,1709.1,5,5,4,554,14,2
13105.0,436,1,72.0,1,1,1,111,3,3
13106.0,133,2,603.46,3,2,2,322,7,3
13107.0,44,9,5222.47,4,5,5,455,14,2
13108.0,372,2,1098.52,2,2,3,223,7,1
13109.0,59,3,1134.03,3,3,3,333,9,0
13110.0,31,12,2957.4700000000003,4,5,5,455,14,2
13111.0,718,1,321.88000000000005,1,1,2,112,4,3
13112.0,541,1,20.6,1,1,1,111,3,3
13113.0,0,37,18603.04,5,5,5,555,15,2
13114.0,730,1,221.63,1,1,1,111,3,3
13115.0,11,10,5494.7,5,5,5,555,15,2
13116.0,138,1,501.14,3,1,2,312,6,3
13117.0,21,18,2643.81,4,5,4,454,13,2
13118.0,19,9,2400.41,5,5,4,554,14,2
13119.0,668,1,134.9,1,1,1,111,3,3
13120.0,238,1,30.6,2,1,1,211,4,3
13121.0,269,1,283.73,2,1,2,212,5,3
13122.0,94,2,922.39,3,2,3,323,8,1
13123.0,472,2,506.75,1,2,2,122,5,3
13124.0,89,4,4629.76,3,3,5,335,11,1
13125.0,523,1,148.62,1,1,1,111,3,3
13126.0,4,13,3905.04,5,5,5,555,15,2
13127.0,77,1,259.17,3,1,1,311,5,3
13128.0,631,1,263.5,1,1,1,111,3,3
13129.0,452,2,233.25,1,2,1,121,4,3
13130.0,94,1,64.0,3,1,1,311,5,3
13131.0,23,7,3267.87,4,4,5,445,13,2
13132.0,261,1,77.3,2,1,1,211,4,3
13133.0,273,3,200.45,2,3,1,231,6,3
13134.0,85,6,2475.23,3,4,4,344,11,1
13135.0,196,2,3371.45,2,2,5,225,9,1
13136.0,56,13,6274.56,4,5,5,455,14,2
13137.0,10,16,7583.19,5,5,5,555,15,2
13138.0,22,7,1467.24,4,4,4,444,12,0
13139.0,16,8,8202.98,5,4,5,545,14,2
13140.0,108,5,1213.18,3,4,4,344,11,1
13141.0,84,17,7402.88,3,5,5,355,13,2
13142.0,19,1,307.09,5,1,2,512,8,0
13143.0,584,1,405.1,1,1,2,112,4,3
13144.0,332,2,135.35,2,2,1,221,5,3
13145.0,39,7,1423.52,4,4,4,444,12,1
13146.0,26,1,228.91,4,1,1,411,6,0
13147.0,10,4,712.8000000000001,5,3,3,533,11,0
13148.0,29,26,8406.62,4,5,5,455,14,2
13149.0,14,4,1676.06,5,3,4,534,12,0
13150.0,484,3,449.97,1,3,2,132,6,3
13151.0,295,3,2454.71,2,3,4,234,9,1
13152.0,417,7,2131.38,1,4,4,144,9,1
13153.0,5,1,486.22,5,1,2,512,8,0
13154.0,399,3,1624.84,2,3,4,234,9,1
13155.0,33,6,1750.18,4,4,4,444,12,1
13156.0,385,3,1573.94,2,3,4,234,9,1
13157.0,49,9,5687.36,4,5,5,455,14,2
13158.0,94,5,1508.18,3,4,4,344,11,1
13159.0,8,4,1429.35,5,3,4,534,12,0
13160.0,22,1,91.8,4,1,1,411,6,0
13161.0,313,2,472.13,2,2,2,222,6,3
13162.0,122,16,9195.09,3,5,5,355,13,2
13163.0,610,1,17.65,1,1,1,111,3,3
13164.0,569,2,372.2,1,2,2,122,5,3
13165.0,46,3,1451.16,4,3,4,434,11,0
13166.0,283,2,875.93,2,2,3,223,7,1
13167.0,18,5,1087.65,5,4,3,543,12,0
13168.0,36,5,1838.18,4,4,4,444,12,1
13169.0,63,3,840.08,3,3,3,333,9,0
13170.0,26,1,108.81,4,1,1,411,6,0
13171.0,21,3,468.41,4,3,2,432,9,0
13172.0,400,1,69.6,2,1,1,211,4,3
13173.0,4,11,2489.46,5,5,4,554,14,2
13174.0,16,11,9283.27,5,5,5,555,15,2
13175.0,582,2,816.15,1,2,3,123,6,3
13176.0,46,1,481.49,4,1,2,412,7,0
13177.0,64,2,512.2,3,2,2,322,7,0
13178.0,26,21,14059.19,4,5,5,455,14,2
13179.0,618,1,572.3100000000001,1,1,2,112,4,3
13180.0,607,1,86.10000000000001,1,1,1,111,3,3
13181.0,381,1,359.69,2,1,2,212,5,3
13182.0,45,1,121.18,4,1,1,411,6,3
13183.0,7,15,7036.18,5,5,5,555,15,2
13184.0,14,10,1667.95,5,5,4,554,14,2
13185.0,267,1,71.4,2,1,1,211,4,3
13186.0,39,3,1536.2900000000002,4,3,4,434,11,0
13187.0,337,4,328.36,2,3,2,232,7,3
13188.0,11,1,99.6,5,1,1,511,7,0
13189.0,18,2,260.68,5,2,1,521,8,0
13190.0,544,3,570.66,1,3,2,132,6,3
13191.0,658,1,155.46,1,1,1,111,3,3
13192.0,95,6,2497.38,3,4,4,344,11,1
13193.0,61,1,112.08,3,1,1,311,5,3
13194.0,135,2,472.78,3,2,2,322,7,3
13195.0,414,1,136.73,1,1,1,111,3,3
13196.0,11,7,3068.84,5,4,5,545,14,2
13197.0,609,1,373.0100000000001,1,1,2,112,4,3
13198.0,10,8,4956.38,5,4,5,545,14,2
13199.0,3,66,16417.89,5,5,5,555,15,2
13200.0,19,4,852.24,5,3,3,533,11,0
13201.0,502,4,1233.06,1,3,4,134,8,1
13202.0,394,7,1580.3,2,4,4,244,10,1
13203.0,9,10,2648.25,5,5,4,554,14,2
13204.0,731,1,966.66,1,1,3,113,5,3
13205.0,443,1,2803.2,1,1,4,114,6,1
13206.0,400,13,8301.44,2,5,5,255,12,1
13207.0,15,4,464.46,5,3,2,532,10,0
13208.0,59,8,1938.52,3,4,4,344,11,1
13209.0,30,13,8448.55,4,5,5,455,14,2
13210.0,93,1,353.48,3,1,2,312,6,3
13211.0,10,10,2618.77,5,5,4,554,14,2
13212.0,19,3,780.88,5,3,3,533,11,0
13213.0,56,11,3851.52,4,5,5,455,14,2
13214.0,417,7,3233.63,1,4,5,145,10,1
13215.0,402,1,81.6,2,1,1,211,4,3
13216.0,267,1,333.74,2,1,2,212,5,3
13217.0,122,4,666.48,3,3,3,333,9,1
13218.0,127,1,62.63999999999999,3,1,1,311,5,3
13219.0,618,1,70.28,1,1,1,111,3,3
13220.0,78,5,1336.09,3,4,4,344,11,1
13221.0,240,2,839.88,2,2,3,223,7,1
13222.0,577,1,88.5,1,1,1,111,3,3
13223.0,200,6,969.12,2,4,3,243,9,1
13224.0,60,2,2152.95,3,2,4,324,9,1
13225.0,3,16,16260.07,5,5,5,555,15,2
13226.0,273,2,312.46,2,2,2,222,6,3
13227.0,201,1,257.7,2,1,1,211,4,3
13228.0,81,1,358.0,3,1,2,312,6,3
13229.0,225,1,160.95,2,1,1,211,4,3
13230.0,4,30,6140.36,5,5,5,555,15,2
13232.0,12,7,1277.8,5,4,4,544,13,0
13233.0,74,4,1176.46,3,3,3,333,9,1
13234.0,672,2,346.5,1,2,2,122,5,3
13235.0,212,1,975.27,2,1,3,213,6,3
13236.0,24,2,744.85,4,2,3,423,9,0
13237.0,387,1,643.0,2,1,3,213,6,3
13238.0,17,6,1006.63,5,4,3,543,12,0
13239.0,261,5,1471.09,2,4,4,244,10,1
13240.0,96,8,1633.56,3,4,4,344,11,1
13241.0,411,1,112.53,1,1,1,111,3,3
13242.0,112,7,699.4,3,4,3,343,10,1
13243.0,203,5,1217.83,2,4,4,244,10,1
13244.0,92,1,121.74,3,1,1,311,5,3
13245.0,50,2,989.22,4,2,3,423,9,0
13246.0,18,11,3351.75,5,5,5,555,15,2
13247.0,17,4,501.12,5,3,2,532,10,0
13248.0,124,2,442.28,3,2,2,322,7,3
13249.0,92,9,1608.93,3,5,4,354,12,1
13250.0,460,2,253.09,1,2,1,121,4,3
13251.0,402,1,252.68,2,1,1,211,4,3
13252.0,394,2,399.3,2,2,2,222,6,3
13253.0,156,4,2880.01,3,3,4,334,10,1
13254.0,376,1,51.41,2,1,1,211,4,3
13255.0,9,3,904.46,5,3,3,533,11,0
13257.0,436,1,149.75,1,1,1,111,3,3
13258.0,11,5,1009.43,5,4,3,543,12,0
13259.0,61,9,1341.84,3,5,4,354,12,1
13260.0,61,1,557.62,3,1,2,312,6,0
13261.0,268,2,944.1,2,2,3,223,7,1
13262.0,263,3,530.1,2,3,2,232,7,3
13263.0,1,38,8574.39,5,5,5,555,15,2
13264.0,442,1,722.5600000000001,1,1,3,113,5,3
13265.0,53,5,2092.66,4,4,4,444,12,1
13266.0,11,19,5951.26,5,5,5,555,15,2
13267.0,2,36,9731.26,5,5,5,555,15,2
13268.0,17,10,3152.71,5,5,5,555,15,2
13269.0,1,28,8819.9,5,5,5,555,15,2
13270.0,366,1,1180.0,2,1,3,213,6,3
13271.0,37,1,211.49,4,1,1,411,6,0
13272.0,31,2,276.56,4,2,1,421,7,0
13273.0,113,1,138.98,3,1,1,311,5,3
13274.0,409,1,360.85,1,1,2,112,4,3
13275.0,383,2,238.86,2,2,1,221,5,3
13276.0,63,5,1891.91,3,4,4,344,11,1
13277.0,15,7,523.3,5,4,2,542,11,0
13278.0,40,4,1399.65,4,3,4,434,11,0
13279.0,78,1,122.45,3,1,1,311,5,3
13280.0,122,7,2232.13,3,4,4,344,11,1
13281.0,439,1,333.0,1,1,2,112,4,3
13282.0,18,4,1313.19,5,3,4,534,12,0
13283.0,59,4,373.36,3,3,2,332,8,0
13284.0,330,1,201.19,2,1,1,211,4,3
13285.0,23,6,3364.59,4,4,5,445,13,2
13286.0,600,1,734.91,1,1,3,113,5,3
13287.0,603,3,781.59,1,3,3,133,7,1
13288.0,443,5,927.61,1,4,3,143,8,1
13289.0,723,1,307.95,1,1,2,112,4,3
13291.0,155,11,3221.29,3,5,5,355,13,1
13292.0,38,5,994.51,4,4,3,443,11,0
13293.0,392,6,1177.94,2,4,3,243,9,1
13294.0,189,3,1689.53,2,3,4,234,9,1
13295.0,359,4,1086.67,2,3,3,233,8,1
13296.0,137,6,792.51,3,4,3,343,10,1
13297.0,7,7,4276.82,5,4,5,545,14,2
13298.0,1,1,360.0,5,1,2,512,8,0
13299.0,268,3,1218.7,2,3,4,234,9,1
13300.0,169,3,1265.71,3,3,4,334,10,1
13301.0,103,4,600.19,3,3,2,332,8,1
13302.0,155,2,159.2,3,2,1,321,6,3
13303.0,400,1,61.72,2,1,1,211,4,3
13304.0,351,4,1217.99,2,3,4,234,9,1
13305.0,4,16,3752.61,5,5,5,555,15,2
13306.0,430,1,53.65,1,1,1,111,3,3
13307.0,120,3,273.34,3,3,1,331,7,3
13308.0,22,4,1670.37,4,3,4,434,11,0
13309.0,7,6,1706.37,5,4,4,544,13,0
13310.0,28,5,1541.2,4,4,4,444,12,0
13311.0,4,2,598.57,5,2,2,522,9,0
13312.0,451,1,124.75,1,1,1,111,3,3
13313.0,22,12,3228.57,4,5,5,455,14,2
13314.0,1,3,736.34,5,3,3,533,11,0
13315.0,689,1,310.26,1,1,2,112,4,3
13316.0,37,10,12940.82,4,5,5,455,14,2
13317.0,66,19,6405.09,3,5,5,355,13,2
13318.0,1,3,640.76,5,3,3,533,11,0
13319.0,5,58,22082.5,5,5,5,555,15,2
13320.0,78,6,2150.4,3,4,4,344,11,1
13321.0,72,2,567.36,3,2,2,322,7,0
13322.0,17,1,199.48,5,1,1,511,7,0
13323.0,3,5,787.85,5,4,3,543,12,0
13324.0,36,18,10513.47,4,5,5,455,14,2
13325.0,81,1,675.3,3,1,3,313,7,3
13326.0,432,1,281.76,1,1,1,111,3,3
13327.0,38,19,9743.87,4,5,5,455,14,2
13328.0,316,1,1186.08,2,1,3,213,6,3
13329.0,31,8,5112.97,4,4,5,445,13,2
13330.0,92,6,2796.1,3,4,4,344,11,1
13331.0,401,1,262.4,2,1,1,211,4,3
13332.0,14,1,333.05,5,1,2,512,8,0
13333.0,411,3,1015.74,1,3,3,133,7,1
13334.0,82,5,5976.8,3,4,5,345,12,1
13336.0,77,1,795.12,3,1,3,313,7,0
13337.0,546,1,1555.46,1,1,4,114,6,3
13338.0,157,4,2297.77,3,3,4,334,10,1
13339.0,200,1,840.32,2,1,3,213,6,3
13340.0,45,12,20280.76,4,5,5,455,14,2
13341.0,260,1,756.05,2,1,3,213,6,3
13343.0,177,1,303.43,3,1,2,312,6,3
13344.0,67,3,2511.69,3,3,4,334,10,1
13345.0,287,1,339.5,2,1,2,212,5,3
13346.0,462,6,299.4,1,4,2,142,7,1
13347.0,70,1,291.36,3,1,2,312,6,3
13348.0,64,1,233.76,3,1,1,311,5,3
13349.0,10,1,197.32,5,1,1,511,7,0
13350.0,16,2,879.12,5,2,3,523,10,0
13351.0,66,1,323.94,3,1,2,312,6,3
13352.0,60,1,347.98,3,1,2,312,6,3
13354.0,71,1,743.53,3,1,3,313,7,0
13355.0,122,1,674.7,3,1,3,313,7,3
13356.0,80,1,748.4399999999999,3,1,3,313,7,0
13357.0,257,5,3632.81,2,4,5,245,11,1
13358.0,268,1,371.18,2,1,2,212,5,3
13359.0,63,2,943.31,3,2,3,323,8,0
13360.0,431,4,1503.65,1,3,4,134,8,1
13361.0,472,2,1450.5,1,2,4,124,7,1
13362.0,9,7,5394.07,5,4,5,545,14,2
13363.0,17,3,1486.16,5,3,4,534,12,0
13364.0,71,1,134.95999999999998,3,1,1,311,5,3
13365.0,33,2,2225.37,4,2,4,424,10,0
13366.0,50,1,56.16,4,1,1,411,6,3
13367.0,431,1,460.2000000000001,1,1,2,112,4,3
13368.0,256,4,1021.5,2,3,3,233,8,1
13369.0,365,1,516.5600000000001,2,1,2,212,5,3
13370.0,371,1,1509.74,2,1,4,214,7,3
13371.0,505,2,2282.36,1,2,4,124,7,1
13372.0,89,1,298.04,3,1,2,312,6,3
13373.0,60,6,7569.34,3,4,5,345,12,1
13374.0,414,2,372.8,1,2,2,122,5,3
13375.0,88,2,1792.23,3,2,4,324,9,1
13376.0,99,3,869.76,3,3,3,333,9,1
13377.0,396,2,1452.88,2,2,4,224,8,1
13379.0,26,3,572.56,4,3,2,432,9,0
13380.0,432,1,62.4,1,1,1,111,3,3
13381.0,31,12,8224.37,4,5,5,455,14,2
13382.0,280,5,1387.58,2,4,4,244,10,1
13383.0,543,1,305.28000000000003,1,1,2,112,4,3
13384.0,30,11,6661.03,4,5,5,455,14,2
13385.0,329,1,534.57,2,1,2,212,5,3
13386.0,414,2,835.46,1,2,3,123,6,3
13387.0,417,1,181.84,1,1,1,111,3,3
13388.0,131,3,1185.65,3,3,3,333,9,1
13389.0,11,3,782.96,5,3,3,533,11,0
13390.0,74,1,544.08,3,1,2,312,6,3
13391.0,203,1,59.8,2,1,1,211,4,3
13392.0,677,1,91.14,1,1,1,111,3,3
13393.0,583,4,1131.45,1,3,3,133,7,1
13394.0,1,19,5436.1,5,5,5,555,15,2
13395.0,185,3,1180.23,3,3,3,333,9,1
13396.0,29,2,1360.99,4,2,4,424,10,0
13397.0,72,10,3073.07,3,5,5,355,13,1
13398.0,192,2,670.34,2,2,3,223,7,3
13399.0,464,3,262.65,1,3,1,131,5,3
13400.0,582,1,295.83,1,1,2,112,4,3
13402.0,127,4,1535.13,3,3,4,334,10,1
13403.0,17,3,229.5,5,3,1,531,9,0
13404.0,1,2,252.49,5,2,1,521,8,0
13405.0,204,5,1198.81,2,4,3,243,9,1
13406.0,427,2,568.92,1,2,2,122,5,3
13407.0,578,3,2244.7,1,3,4,134,8,1
13408.0,1,106,51279.86,5,5,5,555,15,2
13410.0,24,9,2201.96,4,5,4,454,13,2
13411.0,107,1,213.55,3,1,1,311,5,3
13412.0,620,1,487.35,1,1,2,112,4,3
13413.0,639,6,429.44,1,4,2,142,7,1
13414.0,133,6,2476.29,3,4,4,344,11,1
13415.0,472,4,784.17,1,3,3,133,7,1
13416.0,43,3,940.8,4,3,3,433,10,0
13417.0,4,6,1577.69,5,4,4,544,13,0
13418.0,11,31,12063.05,5,5,5,555,15,2
13419.0,63,1,221.06,3,1,1,311,5,3
13420.0,149,2,159.85,3,2,1,321,6,3
13421.0,40,8,4048.25,4,4,5,445,13,2
13422.0,64,1,2606.5,3,1,4,314,8,0
13423.0,428,1,217.03,1,1,1,111,3,3
13424.0,449,1,572.77,1,1,2,112,4,3
13425.0,108,5,3042.43,3,4,5,345,12,1
13426.0,0,22,8117.58,5,5,5,555,15,2
13427.0,19,6,1006.53,5,4,3,543,12,0
13428.0,10,3,478.54,5,3,2,532,10,0
13429.0,10,4,1006.8,5,3,3,533,11,0
13430.0,18,2,679.45,5,2,3,523,10,0
13431.0,67,8,3316.24,3,4,5,345,12,1
13432.0,571,2,431.6,1,2,2,122,5,3
13433.0,501,4,658.3199999999999,1,3,3,133,7,1
13434.0,74,5,1666.86,3,4,4,344,11,1
13435.0,5,9,4439.83,5,5,5,555,15,2
13436.0,1,1,196.89,5,1,1,511,7,0
13437.0,14,7,3388.26,5,4,5,545,14,2
13438.0,547,1,46.5,1,1,1,111,3,3
13439.0,255,3,986.61,2,3,3,233,8,1
13440.0,423,7,1295.25,1,4,4,144,9,1
13441.0,91,2,720.9,3,2,3,323,8,0
13442.0,667,3,419.87,1,3,2,132,6,3
13443.0,448,6,1205.47,1,4,3,143,8,1
13444.0,374,2,603.78,2,2,2,222,6,3
13445.0,626,1,241.9,1,1,1,111,3,3
13446.0,430,11,3760.57,1,5,5,155,11,1
13447.0,23,3,1129.14,4,3,3,433,10,0
13448.0,16,12,8774.08,5,5,5,555,15,2
13449.0,23,1,291.88,4,1,2,412,7,0
13450.0,26,13,4120.04,4,5,5,455,14,2
13451.0,26,11,7076.53,4,5,5,455,14,2
13452.0,259,3,729.8,2,3,3,233,8,1
13453.0,165,3,781.6899999999999,3,3,3,333,9,1
